"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
"09","91240","081","62","Sant Andreu","el Congrés i els Indians","198","316","22","386","129","168","50","20722","15548","5174","","","5657","03/03/2023 00:02:11"
"09","91250","081","62","Sant Andreu","el Congrés i els Indians","198","34","5","32","21","0","6","2514","2303","211","","","519","03/03/2023 00:02:11"
"09","91260","081","62","Sant Andreu","el Congrés i els Indians","198","175","17","105","69","9","22","7766","7566","200","","","2602","03/03/2023 00:02:11"
"09","91270","080","62","Sant Andreu","el Congrés i els Indians","198","318","15","319","151","133","25","21876","18231","3645","","","5688","03/03/2023 00:02:11"
"09","91280","082","62","Sant Andreu","el Congrés i els Indians","198","211","16","318","99","135","62","22266","17950","4316","","","5205","03/03/2023 00:02:11"
"09","91290","082","62","Sant Andreu","el Congrés i els Indians","198","410","13","268","123","44","63","22678","20241","2437","","","5607","03/03/2023 00:02:11"
"09","91300","082","62","Sant Andreu","el Congrés i els Indians","198","31","2","24","18","0","6","2002","2002","0","","","408","03/03/2023 00:02:11"
"09","91310","080","62","Sant Andreu","el Congrés i els Indians","198","464","23","412","192","114","61","28269","24638","3631","","","6137","03/03/2023 00:02:11"
"09","91320","078","62","Sant Andreu","el Congrés i els Indians","198","226","16","154","111","1","33","12146","12146","0","","","4179","03/03/2023 00:02:11"
"09","91330","078","62","Sant Andreu","el Congrés i els Indians","198","653","31","437","289","64","70","33421","31453","1968","","","8255","03/03/2023 00:02:11"
"09","91340","080","62","Sant Andreu","el Congrés i els Indians","198","567","22","496","237","154","77","32236","28728","3508","","","6947","03/03/2023 00:02:11"
"09","91351","078","62","Sant Andreu","el Congrés i els Indians","198","0","1","11","0","0","11","9669","9669","0","","","9342","03/03/2023 00:02:11"
"09","91352","078","62","Sant Andreu","el Congrés i els Indians","198","297","24","210","124","25","26","14366","13446","920","","","4268","03/03/2023 00:02:11"
"09","91353","078","62","Sant Andreu","el Congrés i els Indians","198","300","21","231","127","34","58","17467","15220","2247","","","4984","03/03/2023 00:02:11"
"09","91360","079","62","Sant Andreu","el Congrés i els Indians","198","793","43","557","353","116","58","41165","37837","3328","","","9653","03/03/2023 00:02:11"
"09","91370","079","62","Sant Andreu","el Congrés i els Indians","198","164","9","312","76","202","26","12828","8116","4712","","","3169","03/03/2023 00:02:11"
"09","91380","079","62","Sant Andreu","el Congrés i els Indians","198","509","28","349","243","30","49","25782","24544","1238","","","6785","03/03/2023 00:02:11"
"09","91390","079","62","Sant Andreu","el Congrés i els Indians","198","211","15","116","59","0","29","9932","9874","58","","","3636","03/03/2023 00:02:11"
"09","91411","076","62","Sant Andreu","el Congrés i els Indians","197","329","16","198","162","3","29","15588","15588","0","","","4305","03/03/2023 00:02:11"
"09","91412","077","62","Sant Andreu","el Congrés i els Indians","197","319","18","217","183","0","28","15480","15480","0","","","4415","03/03/2023 00:02:11"
"09","91420","076","62","Sant Andreu","el Congrés i els Indians","197","372","22","260","185","0","75","20187","20187","0","","","6575","03/03/2023 00:02:11"
"09","91430","076","62","Sant Andreu","el Congrés i els Indians","197","774","41","396","372","0","24","29811","29811","0","","","14091","03/03/2023 00:02:11"
"09","91440","075","62","Sant Andreu","el Congrés i els Indians","197","302","11","130","111","0","17","11158","11158","0","","","3409","03/03/2023 00:02:11"
"09","91450","075","62","Sant Andreu","el Congrés i els Indians","197","686","21","324","318","0","6","26094","26094","0","","","10785","03/03/2023 00:02:11"
"09","91460","077","62","Sant Andreu","el Congrés i els Indians","197","460","18","257","224","0","33","20601","20601","0","","","5902","03/03/2023 00:02:11"
"09","91471","077","62","Sant Andreu","el Congrés i els Indians","197","394","18","233","174","0","53","15960","15960","0","","","4426","03/03/2023 00:02:11"
"09","91472","077","62","Sant Andreu","el Congrés i els Indians","197","0","1","0","0","0","0","0","0","0","","","1252","03/03/2023 00:02:11"
"09","91481","077","62","Sant Andreu","el Congrés i els Indians","197","461","19","256","222","0","34","20325","20325","0","","","5873","03/03/2023 00:02:11"
"09","91482","077","62","Sant Andreu","el Congrés i els Indians","197","0","1","0","0","0","0","0","0","0","","","3678","03/03/2023 00:02:11"
"09","91490","075","62","Sant Andreu","el Congrés i els Indians","197","101","11","92","44","0","48","16373","15583","790","","","9687","03/03/2023 00:02:11"
"09","91502","075","62","Sant Andreu","el Congrés i els Indians","197","0","1","5","0","0","5","3452","3452","0","","","10203","03/03/2023 00:02:11"
"09","91503","??","??","Sant Andreu","??","??","512","10","328","122","132","26","30561","20723","9838","","","17839","03/03/2023 00:02:11"
"09","91510","071","61","Sant Andreu","la Sagrera","196","1920","24","1208","845","281","82","93203","81653","11550","","","16694","03/03/2023 00:02:11"
"09","91534","074","62","Sant Andreu","el Congrés i els Indians","197","0","1","0","0","0","0","0","0","0","","","611","03/03/2023 00:02:11"
"09","91535","074","62","Sant Andreu","el Congrés i els Indians","197","485","20","244","217","0","27","21829","21829","0","","","5479","03/03/2023 00:02:11"
"09","91540","074","62","Sant Andreu","el Congrés i els Indians","197","68","3","30","30","0","0","2603","2603","0","","","519","03/03/2023 00:02:11"
"09","91550","074","62","Sant Andreu","el Congrés i els Indians","197","238","14","126","114","0","12","10751","10751","0","","","3655","03/03/2023 00:02:11"
"09","91560","074","62","Sant Andreu","el Congrés i els Indians","197","437","20","270","187","68","14","17764","17764","0","","","5806","03/03/2023 00:02:11"
"09","91570","074","62","Sant Andreu","el Congrés i els Indians","197","250","10","175","111","14","31","12379","11663","716","","","2592","03/03/2023 00:02:11"
"09","91580","074","62","Sant Andreu","el Congrés i els Indians","197","253","24","182","113","23","20","13138","12418","720","","","4791","03/03/2023 00:02:11"
"09","91590","072","61","Sant Andreu","la Sagrera","196","1510","24","813","697","28","56","50597","49438","1159","","","7995","03/03/2023 00:02:11"
"09","91600","070","61","Sant Andreu","la Sagrera","196","1801","27","921","835","41","43","54181","53337","844","","","8845","03/03/2023 00:02:11"
"09","91610","069","61","Sant Andreu","la Sagrera","196","954","10","665","440","189","36","58223","46280","11943","","","8968","03/03/2023 00:02:11"
"09","91620","073","61","Sant Andreu","la Sagrera","196","1489","9","1320","647","634","35","85833","64272","21561","","","9945","03/03/2023 00:02:11"
"09","91630","068","61","Sant Andreu","la Sagrera","196","373","10","570","175","287","97","26728","19538","7190","","","4597","03/03/2023 00:02:11"
"09","91640","068","61","Sant Andreu","la Sagrera","196","94","4","740","58","239","443","17464","10366","7098","","","6129","03/03/2023 00:02:11"
"09","91650","068","61","Sant Andreu","la Sagrera","196","1074","18","847","475","292","77","64941","56570","8371","","","11530","03/03/2023 00:02:11"
"09","91663","057","61","Sant Andreu","la Sagrera","193","0","1","0","0","0","0","0","0","0","","","4140","03/03/2023 00:02:11"
"09","91664","057","61","Sant Andreu","la Sagrera","193","0","1","21","0","1","20","3423","3131","292","","","2426","03/03/2023 00:02:11"
"09","91665","058","61","Sant Andreu","la Sagrera","193","170","11","254","74","144","22","13047","12720","327","","","2977","03/03/2023 00:02:11"
"09","91666","057","61","Sant Andreu","la Sagrera","193","445","4","238","191","0","43","25173","25173","0","","","1662","03/03/2023 00:02:11"
"09","91670","057","61","Sant Andreu","la Sagrera","193","250","18","215","103","60","27","14472","14472","0","","","5042","03/03/2023 00:02:11"
"09","91680","057","61","Sant Andreu","la Sagrera","193","988","9","535","353","53","41","43213","42384","829","","","4939","03/03/2023 00:02:11"
"09","91690","057","61","Sant Andreu","la Sagrera","193","0","2","282","0","282","0","2985","0","2985","","","6657","03/03/2023 00:02:11"
"09","91700","056","61","Sant Andreu","la Sagrera","193","1147","15","1074","516","487","65","72530","60998","11532","","","11568","03/03/2023 00:02:11"
"09","91710","060","61","Sant Andreu","la Sagrera","193","319","13","209","135","51","15","14932","14271","661","","","3617","03/03/2023 00:02:11"
"09","91721","060","61","Sant Andreu","la Sagrera","193","661","31","516","314","122","15","33416","30697","2719","","","7479","03/03/2023 00:02:11"
"09","91732","060","61","Sant Andreu","la Sagrera","193","0","3","14","0","0","14","51466","51466","0","","","49807","03/03/2023 00:02:11"
"09","91738","??","61","Sant Andreu","la Sagrera","??","3062","6","1488","1180","11","297","195508","142506","53002","","","29872","03/03/2023 00:02:11"
"09","91740","060","61","Sant Andreu","la Sagrera","193","198","5","105","93","0","5","7834","7834","0","","","1328","03/03/2023 00:02:11"
"09","91750","060","61","Sant Andreu","la Sagrera","193","80","8","61","37","10","8","4192","4192","0","","","1345","03/03/2023 00:02:11"
"09","91761","059","61","Sant Andreu","la Sagrera","193","309","4","281","148","73","45","16956","15225","1731","","","4748","03/03/2023 00:02:11"
"09","91762","059","61","Sant Andreu","la Sagrera","193","329","7","279","150","92","35","17334","14408","2926","","","3708","03/03/2023 00:02:11"
"09","91763","059","61","Sant Andreu","la Sagrera","193","509","10","341","250","61","28","21759","20688","1071","","","4068","03/03/2023 00:02:11"
"09","91764","059","61","Sant Andreu","la Sagrera","193","12","1","0","0","0","0","0","0","0","","","537","03/03/2023 00:02:11"
"09","91770","060","61","Sant Andreu","la Sagrera","193","12","8","36","6","1","14","2847","2847","0","","","2195","03/03/2023 00:02:11"
"09","91780","060","61","Sant Andreu","la Sagrera","193","87","2","111","45","58","8","7105","4873","2232","","","1156","03/03/2023 00:02:11"
"09","91790","059","61","Sant Andreu","la Sagrera","193","267","17","236","95","87","36","16867","13516","3351","","","4751","03/03/2023 00:02:11"
"09","91800","058","61","Sant Andreu","la Sagrera","193","136","12","151","61","39","30","7030","5813","1217","","","2219","03/03/2023 00:02:11"
"09","91810","??","61","Sant Andreu","la Sagrera","??","123","15","100","40","13","19","6055","5791","264","","","2416","03/03/2023 00:02:11"
"09","91820","058","61","Sant Andreu","la Sagrera","193","187","18","161","62","35","37","11000","9687","1313","","","4621","03/03/2023 00:02:11"
"09","91830","058","61","Sant Andreu","la Sagrera","193","232","20","289","57","142","24","17933","13845","4088","","","5499","03/03/2023 00:02:11"
"09","91840","058","61","Sant Andreu","la Sagrera","193","186","9","251","84","95","53","12085","8805","3280","","","2883","03/03/2023 00:02:11"
"09","91870","058","61","Sant Andreu","la Sagrera","193","198","22","272","71","112","45","13494","10570","2924","","","4707","03/03/2023 00:02:11"
"09","91880","058","61","Sant Andreu","la Sagrera","193","297","28","213","105","28","56","18637","16682","1955","","","4851","03/03/2023 00:02:11"
"09","91890","062","61","Sant Andreu","la Sagrera","194","1114","47","837","506","144","132","54793","48966","5827","","","11386","03/03/2023 00:02:11"
"09","91901","061","61","Sant Andreu","la Sagrera","194","753","18","548","355","158","33","42799","35987","6812","","","5570","03/03/2023 00:02:11"
"09","91902","062","61","Sant Andreu","la Sagrera","194","158","4","100","74","18","8","7547","7156","391","","","1042","03/03/2023 00:02:11"
"09","91910","061","61","Sant Andreu","la Sagrera","194","0","1","2","0","0","2","30","30","0","","","1927","03/03/2023 00:02:11"
"09","91920","061","61","Sant Andreu","la Sagrera","194","0","1","38","0","0","38","31505","31259","246","","","40497","03/03/2023 00:02:11"
"09","91932","062","61","Sant Andreu","la Sagrera","194","299","6","444","104","234","106","24595","15641","8954","","","9323","03/03/2023 00:02:11"
"09","91933","??","61","Sant Andreu","la Sagrera","??","113","7","236","91","121","24","16338","15004","1334","","","16605","03/03/2023 00:02:11"
"09","91934","061","61","Sant Andreu","la Sagrera","194","847","7","1046","253","629","25","55038","40516","14522","","","18800","03/03/2023 00:02:11"
"09","91940","021","60","Sant Andreu","Sant Andreu","186","382","15","245","156","13","50","21285","19024","2261","","","7098","03/03/2023 00:02:11"
"09","91950","021","60","Sant Andreu","Sant Andreu","186","595","33","549","254","175","72","38900","32713","6187","","","9790","03/03/2023 00:02:11"
"09","91960","021","60","Sant Andreu","Sant Andreu","186","0","1","0","0","0","0","0","0","0","","","923","03/03/2023 00:02:11"
"09","91970","021","60","Sant Andreu","Sant Andreu","186","391","23","416","174","130","64","26650","23624","3026","","","6300","03/03/2023 00:02:11"
"09","91980","023","60","Sant Andreu","Sant Andreu","186","395","36","342","147","83","43","22660","20088","2572","","","6761","03/03/2023 00:02:11"
"09","91990","024","60","Sant Andreu","Sant Andreu","187","460","48","525","175","226","104","68314","58945","9369","","","42927","03/03/2023 00:02:11"
"09","92000","023","60","Sant Andreu","Sant Andreu","186","170","17","141","61","36","22","13006","11923","1083","","","5623","03/03/2023 00:02:11"
"09","92010","023","60","Sant Andreu","Sant Andreu","186","130","26","97","34","5","8","5387","5190","197","","","2538","03/03/2023 00:02:11"
"09","92020","023","60","Sant Andreu","Sant Andreu","186","200","29","201","86","42","28","10972","9582","1390","","","4687","03/03/2023 00:02:11"
"09","92030","022","60","Sant Andreu","Sant Andreu","186","157","27","129","69","11","11","8107","8107","0","","","4104","03/03/2023 00:02:11"
"09","92041","021","60","Sant Andreu","Sant Andreu","186","25","19","54","20","0","5","1561","1534","27","","","746","03/03/2023 00:02:11"
"09","92042","022","60","Sant Andreu","Sant Andreu","186","184","23","163","73","32","10","9517","8187","1330","","","3709","03/03/2023 00:02:11"
"09","92050","022","60","Sant Andreu","Sant Andreu","186","126","43","136","56","3","30","6694","6531","163","","","4263","03/03/2023 00:02:11"
"09","92060","022","60","Sant Andreu","Sant Andreu","186","220","19","152","100","2","20","9324","9324","0","","","3970","03/03/2023 00:02:11"
"09","92070","022","60","Sant Andreu","Sant Andreu","186","426","38","342","158","80","50","24147","21362","2785","","","5785","03/03/2023 00:02:11"
